time,temp
2025-05-12 19:43:58,14.83
2025-05-12 19:52:12,14.83
2025-05-12 20:09:14,14.83
2025-05-12 20:31:55,14.83
2025-05-12 20:45:16,14.78
2025-05-12 20:53:49,14.78
2025-05-12 21:10:54,14.78
2025-05-12 21:28:34,14.78
2025-05-12 21:40:11,15.94
2025-05-12 21:48:43,15.94
2025-05-12 21:57:10,15.94
2025-05-12 22:18:30,15.94
2025-05-12 22:38:09,18.13
2025-05-12 22:48:16,18.13
2025-05-12 22:56:36,18.13
2025-05-12 23:16:22,18.13
2025-05-12 23:30:43,18.13
2025-05-12 23:41:47,19.99
2025-05-12 23:50:12,19.99
2025-05-12 23:58:40,19.4
2025-05-13 01:53:23,23.61
2025-05-13 03:06:28,24.95
2025-05-13 03:47:59,25.24
2025-05-13 04:01:10,25.24
2025-05-13 04:32:28,25.24
2025-05-13 04:47:49,25.28
2025-05-13 04:56:18,25.28
2025-05-13 05:17:02,25.28
2025-05-13 05:36:59,25.15
2025-05-13 05:47:08,25.15
2025-05-13 05:55:46,25.15
2025-05-13 06:22:57,25.15
2025-05-13 06:46:29,24.63
2025-05-13 06:57:02,24.63
2025-05-13 07:19:09,24.63
2025-05-13 07:33:44,24.63
2025-05-13 07:43:43,24.74
2025-05-13 07:52:15,24.74
2025-05-13 08:12:00,24.74
2025-05-13 08:40:41,23.67
2025-05-13 08:55:37,23.67
2025-05-13 09:17:07,23.67
2025-05-13 09:36:10,23.67
2025-05-13 09:47:19,22.66
2025-05-13 09:55:45,22.66
2025-05-13 10:17:25,22.66
2025-05-13 10:41:52,20.21
2025-05-13 10:53:01,20.21
2025-05-13 11:08:54,20.21
2025-05-13 11:26:06,20.21
2025-05-13 11:37:13,20.21
2025-05-13 11:45:33,19.4
2025-05-13 11:53:57,19.4
2025-05-13 12:24:16,19.4
2025-05-13 13:06:00,19.09
2025-05-13 13:40:20,18.4
2025-05-13 13:53:28,18.4
2025-05-13 14:11:12,18.4
2025-05-13 14:36:09,18.4
